ZIP,CARRIER,LOCALITY,STATE,RURAL
93608,01112,56,CA,R
93609,01112,56,CA,U
93610,01112,58,CA,R
93611,01112,56,CA,U
93612,01112,56,CA,U
93613,01112,56,CA,U
93614,01112,58,CA,R
93615,01112,69,CA,U
93616,01112,56,CA,U
93618,01112,69,CA,R
93619,01112,56,CA,U
93620,01112,59,CA,R
93621,01112,56,CA,U
93622,01112,56,CA,R
93623,01112,75,CA,B
93624,01112,56,CA,R
93625,01112,56,CA,R
93626,01112,56,CA,U
93627,01112,56,CA,R
93628,01112,56,CA,U
93629,01112,56,CA,U
93630,01112,56,CA,U
93631,01112,56,CA,R
93633,01112,69,CA,U
93634,01112,56,CA,R
93635,01112,59,CA,R
93636,01112,58,CA,U
93637,01112,58,CA,U
93638,01112,58,CA,U
93639,01112,58,CA,U
93640,01112,56,CA,R
93641,01112,56,CA,U
93642,01112,56,CA,R
93643,01112,58,CA,R
93644,01112,58,CA,R
93645,01112,58,CA,R
93646,01112,56,CA,R
93647,01112,69,CA,U
93648,01112,56,CA,U
93649,01112,56,CA,R
93650,01112,56,CA,U
93651,01112,56,CA,U
93652,01112,56,CA,U
93653,01112,58,CA,R
93654,01112,56,CA,R
93656,01112,56,CA,R
93657,01112,56,CA,U
93660,01112,56,CA,R
93661,01112,59,CA,R
93662,01112,56,CA,R
93664,01112,56,CA,R
93665,01112,59,CA,R
93666,01112,69,CA,R
93667,01112,56,CA,U
93668,01112,56,CA,R
93669,01112,58,CA,R
93670,01112,69,CA,U
93673,01112,69,CA,U
93675,01112,56,CA,U
93701,01112,56,CA,U
93702,01112,56,CA,U
93703,01112,56,CA,U
93704,01112,56,CA,U
93705,01112,56,CA,U
93706,01112,56,CA,U
93707,01112,56,CA,U
93708,01112,56,CA,U
93709,01112,56,CA,U
93710,01112,56,CA,U
93711,01112,56,CA,U
93712,01112,56,CA,U
93714,01112,56,CA,U
93715,01112,56,CA,U
93716,01112,56,CA,U
93717,01112,56,CA,U
93718,01112,56,CA,U
93720,01112,56,CA,U
93721,01112,56,CA,U
93722,01112,56,CA,U
93723,01112,56,CA,U
93724,01112,56,CA,U
93725,01112,56,CA,U
93726,01112,56,CA,U
93727,01112,56,CA,U
93728,01112,56,CA,U
93729,01112,56,CA,U
93730,01112,56,CA,U
93737,01112,56,CA,U
93740,01112,56,CA,U
93741,01112,56,CA,U
93744,01112,56,CA,U
93745,01112,56,CA,U
93747,01112,56,CA,U
93750,01112,56,CA,U
93755,01112,56,CA,U
93759,01112,56,CA,U
93760,01112,56,CA,U
93761,01112,56,CA,U
93762,01112,56,CA,U
93764,01112,56,CA,U
93765,01112,56,CA,U
93771,01112,56,CA,U
93772,01112,56,CA,U
93773,01112,56,CA,U
93774,01112,56,CA,U
93775,01112,56,CA,U
93776,01112,56,CA,U
93777,01112,56,CA,U
93778,01112,56,CA,U
93779,01112,56,CA,U
93780,01112,56,CA,U
93782,01112,56,CA,U
93784,01112,56,CA,U
93786,01112,56,CA,U
93790,01112,56,CA,U
93791,01112,56,CA,U
93792,01112,56,CA,U
93793,01112,56,CA,U
93794,01112,56,CA,U
93844,01112,56,CA,U
93888,01112,56,CA,U
93901,01112,64,CA,U
93902,01112,64,CA,U
93905,01112,64,CA,U
93906,01112,64,CA,U
93907,01112,64,CA,U
93908,01112,64,CA,U
93912,01112,64,CA,U
93915,01112,64,CA,U
93920,01112,64,CA,R
93921,01112,64,CA,U
93922,01112,64,CA,U
93923,01112,64,CA,U
93924,01112,64,CA,U
93925,01112,64,CA,U
93926,01112,64,CA,U
93927,01112,64,CA,R
93928,01112,64,CA,R
93930,01112,64,CA,R
93932,01112,64,CA,R
93933,01112,64,CA,U
93940,01112,64,CA,U
93942,01112,64,CA,U
93943,01112,64,CA,U
93944,01112,64,CA,U
93950,01112,64,CA,U
93953,01112,64,CA,U
93954,01112,64,CA,R
93955,01112,64,CA,U
93960,01112,64,CA,R
93962,01112,64,CA,U
94002,01112,05,CA,U
94003,01112,05,CA,U
94005,01112,05,CA,U
94010,01112,05,CA,U
94011,01112,05,CA,U
94012,01112,05,CA,U
94013,01112,05,CA,U
94014,01112,05,CA,U
94015,01112,05,CA,U
94016,01112,05,CA,U
94017,01112,05,CA,U
94018,01112,05,CA,R
94019,01112,05,CA,R
94020,01112,05,CA,R
94021,01112,05,CA,R
94022,01112,09,CA,U
94023,01112,09,CA,U
94024,01112,09,CA,U
94025,01112,05,CA,U
94026,01112,05,CA,U
94027,01112,05,CA,U
94028,01112,05,CA,U
94029,01112,05,CA,U
94030,01112,05,CA,U
94031,01112,05,CA,U
94035,01112,09,CA,U
94037,01112,05,CA,R
94038,01112,05,CA,R
94039,01112,09,CA,U
94040,01112,09,CA,U
94041,01112,09,CA,U
94042,01112,09,CA,U
94043,01112,09,CA,U
94044,01112,05,CA,U
94045,01112,05,CA,U
94059,01112,05,CA,U
94060,01112,05,CA,R
94061,01112,05,CA,U
94062,01112,05,CA,U
94063,01112,05,CA,U
94064,01112,05,CA,U
94065,01112,05,CA,U
94066,01112,05,CA,U
94067,01112,05,CA,U
94070,01112,05,CA,U
94071,01112,05,CA,U
94074,01112,05,CA,R
94080,01112,05,CA,U
94083,01112,05,CA,U
94085,01112,09,CA,U
94086,01112,09,CA,U
94087,01112,09,CA,U
94088,01112,09,CA,U
94089,01112,09,CA,U
94090,01112,09,CA,U
94096,01112,05,CA,U
94098,01112,05,CA,U
94099,01112,05,CA,U
94101,01112,05,CA,U
94102,01112,05,CA,U
94103,01112,05,CA,U
94104,01112,05,CA,U
94105,01112,05,CA,U
94106,01112,05,CA,U
94107,01112,05,CA,U
94108,01112,05,CA,U
94109,01112,05,CA,U
94110,01112,05,CA,U
94111,01112,05,CA,U
94112,01112,05,CA,U
94114,01112,05,CA,U
94115,01112,05,CA,U
94116,01112,05,CA,U
94117,01112,05,CA,U
94118,01112,05,CA,U
94119,01112,05,CA,U
94120,01112,05,CA,U
94121,01112,05,CA,U
94122,01112,05,CA,U
94123,01112,05,CA,U
94124,01112,05,CA,U
94125,01112,05,CA,R
94126,01112,05,CA,U
94127,01112,05,CA,U
94128,01112,05,CA,U
94129,01112,05,CA,U
94130,01112,05,CA,U
94131,01112,05,CA,U
94132,01112,05,CA,U
94133,01112,05,CA,U
94134,01112,05,CA,U
94135,01112,05,CA,U
94136,01112,05,CA,U
94137,01112,05,CA,U
94138,01112,05,CA,U
94139,01112,05,CA,U
94140,01112,05,CA,U
94141,01112,05,CA,U
94142,01112,05,CA,U
94143,01112,05,CA,U
94144,01112,05,CA,U
94145,01112,05,CA,U
94146,01112,05,CA,U
94147,01112,05,CA,U
94150,01112,05,CA,U
94151,01112,05,CA,U
94152,01112,05,CA,U
94153,01112,05,CA,U
94154,01112,05,CA,U
94155,01112,05,CA,U
94156,01112,05,CA,U
94157,01112,05,CA,U
94158,01112,05,CA,U
94159,01112,05,CA,U
94160,01112,05,CA,U
94161,01112,05,CA,U
94162,01112,05,CA,U
94163,01112,05,CA,U
94164,01112,05,CA,U
94165,01112,05,CA,U
94166,01112,05,CA,U
94167,01112,05,CA,U
94168,01112,05,CA,U
94169,01112,05,CA,U
94170,01112,05,CA,U
94171,01112,05,CA,U
94172,01112,05,CA,U
94175,01112,05,CA,U
94177,01112,05,CA,U
94188,01112,05,CA,U
94199,01112,05,CA,U
94203,01112,63,CA,U
94204,01112,63,CA,U
94205,01112,63,CA,U
94206,01112,63,CA,U
94207,01112,63,CA,U
94208,01112,63,CA,U
94209,01112,63,CA,U
94211,01112,63,CA,U
94229,01112,63,CA,U
94230,01112,63,CA,U
94232,01112,63,CA,U
94234,01112,63,CA,U
94235,01112,63,CA,U
94236,01112,63,CA,U
94237,01112,63,CA,U
94239,01112,63,CA,U
94240,01112,63,CA,U
94243,01112,63,CA,U
94244,01112,63,CA,U
94245,01112,63,CA,U
94246,01112,63,CA,U
94247,01112,63,CA,U
94248,01112,63,CA,U
94249,01112,63,CA,U
94250,01112,63,CA,U
94252,01112,63,CA,U
94253,01112,63,CA,U
94254,01112,63,CA,U
94256,01112,63,CA,U
94257,01112,63,CA,U
94258,01112,63,CA,U
94259,01112,63,CA,U
94261,01112,63,CA,U
94262,01112,63,CA,U
94263,01112,63,CA,U
94267,01112,63,CA,U
94268,01112,63,CA,U
94269,01112,63,CA,U
94271,01112,63,CA,U
94273,01112,63,CA,U
94274,01112,63,CA,U
94277,01112,63,CA,U
94278,01112,63,CA,U
94279,01112,63,CA,U
94280,01112,63,CA,U
94282,01112,63,CA,U
94283,01112,63,CA,U
94284,01112,63,CA,U
94285,01112,63,CA,U
94286,01112,63,CA,U
94287,01112,63,CA,U
94288,01112,63,CA,U
94289,01112,63,CA,U
94290,01112,63,CA,U
94291,01112,63,CA,U
94293,01112,63,CA,U
94294,01112,63,CA,U
94295,01112,63,CA,U
94296,01112,63,CA,U
94297,01112,63,CA,U
94298,01112,63,CA,U
94299,01112,63,CA,U
94301,01112,09,CA,U
94302,01112,09,CA,U
94303,01112,09,CA,U
94304,01112,09,CA,U
94305,01112,09,CA,U
94306,01112,09,CA,U
94307,01112,05,CA,U
94308,01112,05,CA,U
94309,01112,09,CA,U
94310,01112,09,CA,U
94401,01112,05,CA,U
94402,01112,05,CA,U
94403,01112,05,CA,U
94404,01112,05,CA,U
94405,01112,05,CA,U
94406,01112,05,CA,U
94407,01112,05,CA,U
94408,01112,05,CA,U
94409,01112,05,CA,U
94497,01112,05,CA,U
94501,01112,05,CA,U
94502,01112,05,CA,U
94503,01112,51,CA,U
94505,01112,05,CA,U
94506,01112,05,CA,U
94507,01112,05,CA,U
94508,01112,51,CA,R
94509,01112,05,CA,U
94510,01112,53,CA,U
94511,01112,05,CA,U
94512,01112,53,CA,R
94513,01112,05,CA,U
94514,01112,05,CA,U
94515,01112,51,CA,R
94516,01112,05,CA,U
94517,01112,05,CA,U
94518,01112,05,CA,U
94519,01112,05,CA,U
94520,01112,05,CA,U
94521,01112,05,CA,U
94522,01112,05,CA,U
94523,01112,05,CA,U
94524,01112,05,CA,U
94525,01112,05,CA,U
94526,01112,05,CA,U
94527,01112,05,CA,U
94528,01112,05,CA,U
94529,01112,05,CA,U
94530,01112,05,CA,U
94531,01112,05,CA,U
94533,01112,53,CA,U
94534,01112,53,CA,U
94535,01112,53,CA,U
94536,01112,05,CA,U
94537,01112,05,CA,U
94538,01112,05,CA,U
94539,01112,05,CA,U
94540,01112,05,CA,U
94541,01112,05,CA,U
94542,01112,05,CA,U
94543,01112,05,CA,U
94544,01112,05,CA,U
94545,01112,05,CA,U
94546,01112,05,CA,U
94547,01112,05,CA,U
94548,01112,05,CA,U
94549,01112,05,CA,U
94550,01112,05,CA,U
94551,01112,05,CA,U
94552,01112,05,CA,U
94553,01112,05,CA,U
94555,01112,05,CA,U
94556,01112,05,CA,U
94557,01112,05,CA,U
94558,01112,51,CA,U
94559,01112,51,CA,U
94560,01112,05,CA,U
94561,01112,05,CA,U
94562,01112,51,CA,R
94563,01112,05,CA,U
94564,01112,05,CA,U
94565,01112,05,CA,U
94566,01112,05,CA,U
94567,01112,51,CA,U
94568,01112,05,CA,U
94569,01112,05,CA,U
94570,01112,05,CA,U
94571,01112,53,CA,R
94572,01112,05,CA,U
94573,01112,51,CA,R
94574,01112,51,CA,R
94575,01112,05,CA,U
94576,01112,51,CA,R
94577,01112,05,CA,U
94578,01112,05,CA,U
94579,01112,05,CA,U
94580,01112,05,CA,U
94581,01112,51,CA,U
94582,01112,05,CA,U
94583,01112,05,CA,U
94585,01112,53,CA,U
94586,01112,05,CA,U
94587,01112,05,CA,U
94588,01112,05,CA,U
94589,01112,53,CA,U
94590,01112,53,CA,U
94591,01112,53,CA,U
94592,01112,53,CA,U
94595,01112,05,CA,U
94596,01112,05,CA,U
94597,01112,05,CA,U
94598,01112,05,CA,U
94599,01112,51,CA,R
94601,01112,05,CA,U
94602,01112,05,CA,U
94603,01112,05,CA,U
94604,01112,05,CA,U
94605,01112,05,CA,U
94606,01112,05,CA,U
94607,01112,05,CA,U
94608,01112,05,CA,U
94609,01112,05,CA,U
94610,01112,05,CA,U
94611,01112,05,CA,U
94612,01112,05,CA,U
94613,01112,05,CA,U
94614,01112,05,CA,U
94615,01112,05,CA,U
94617,01112,05,CA,U
94618,01112,05,CA,U
94619,01112,05,CA,U
94620,01112,05,CA,U
94621,01112,05,CA,U
94622,01112,05,CA,U
94623,01112,05,CA,U
94624,01112,05,CA,U
94625,01112,05,CA,U
94626,01112,05,CA,U
94627,01112,05,CA,U
94643,01112,05,CA,U
94649,01112,05,CA,U
94659,01112,05,CA,U
94660,01112,05,CA,U
94661,01112,05,CA,U
94662,01112,05,CA,U
94666,01112,05,CA,U
94701,01112,05,CA,U
94702,01112,05,CA,U
94703,01112,05,CA,U
94704,01112,05,CA,U
94705,01112,05,CA,U
94706,01112,05,CA,U
94707,01112,05,CA,U
94708,01112,05,CA,U
94709,01112,05,CA,U
94710,01112,05,CA,U
94712,01112,05,CA,U
94720,01112,05,CA,U
94801,01112,05,CA,U
94802,01112,05,CA,U
94803,01112,05,CA,U
94804,01112,05,CA,U
94805,01112,05,CA,U
94806,01112,05,CA,U
94807,01112,05,CA,U
94808,01112,05,CA,U
94820,01112,05,CA,U
94850,01112,05,CA,U
94875,01112,05,CA,U
94901,01112,52,CA,U
94903,01112,52,CA,U
94904,01112,52,CA,U
94912,01112,52,CA,U
94913,01112,52,CA,U
94914,01112,52,CA,U
94915,01112,52,CA,U
94920,01112,52,CA,U
94922,01112,67,CA,U
94923,01112,67,CA,U
94924,01112,52,CA,R
94925,01112,52,CA,U
94926,01112,67,CA,U
94927,01112,67,CA,U
94928,01112,67,CA,U
94929,01112,52,CA,R
94930,01112,52,CA,U
94931,01112,67,CA,U
94933,01112,52,CA,U
94937,01112,52,CA,R
94938,01112,52,CA,U
94939,01112,52,CA,U
94940,01112,52,CA,R
94941,01112,52,CA,U
94942,01112,52,CA,U
94945,01112,52,CA,U
94946,01112,52,CA,R
94947,01112,52,CA,U
94948,01112,52,CA,U
94949,01112,52,CA,U
94950,01112,52,CA,R
94951,01112,67,CA,U
94952,01112,67,CA,U
94953,01112,67,CA,U
94954,01112,67,CA,U
94955,01112,67,CA,U
94956,01112,52,CA,R
94957,01112,52,CA,U
94960,01112,52,CA,U
94963,01112,52,CA,U
94964,01112,52,CA,U
94965,01112,52,CA,U
94966,01112,52,CA,U
94970,01112,52,CA,R
94971,01112,52,CA,R
94972,01112,67,CA,U
94973,01112,52,CA,U
94974,01112,52,CA,U
94975,01112,67,CA,U
94976,01112,52,CA,U
94977,01112,52,CA,U
94978,01112,52,CA,U
94979,01112,52,CA,U
94998,01112,52,CA,U
94999,01112,67,CA,U
95001,01112,66,CA,U
95002,01112,09,CA,U
95003,01112,66,CA,U
95004,01112,64,CA,U
95005,01112,66,CA,U
95006,01112,66,CA,U
95007,01112,66,CA,U
95008,01112,09,CA,U
95009,01112,09,CA,U
95010,01112,66,CA,U
95011,01112,09,CA,U
95012,01112,64,CA,U
95013,01112,09,CA,U
95014,01112,09,CA,U
95015,01112,09,CA,U
95017,01112,66,CA,U
95018,01112,66,CA,U
95019,01112,66,CA,U
95020,01112,09,CA,U
95021,01112,09,CA,U
95023,01112,65,CA,R
95024,01112,65,CA,R
95025,01112,65,CA,U
95026,01112,09,CA,U
95030,01112,09,CA,U
95031,01112,09,CA,U
95032,01112,09,CA,U
95033,01112,09,CA,U
95035,01112,09,CA,U
95036,01112,09,CA,U
95037,01112,09,CA,U
95038,01112,09,CA,U
95039,01112,64,CA,U
95041,01112,66,CA,U
95042,01112,09,CA,U
95043,01112,65,CA,R
95044,01112,09,CA,U
95045,01112,65,CA,U
95046,01112,09,CA,U
95050,01112,09,CA,U
95051,01112,09,CA,U
95052,01112,09,CA,U
95053,01112,09,CA,U
95054,01112,09,CA,U
95055,01112,09,CA,U
95056,01112,09,CA,U
95060,01112,66,CA,U
95061,01112,66,CA,U
95062,01112,66,CA,U
95063,01112,66,CA,U
95064,01112,66,CA,U
95065,01112,66,CA,U
95066,01112,66,CA,U
95067,01112,66,CA,U
95070,01112,09,CA,U
95071,01112,09,CA,U
95073,01112,66,CA,U
95075,01112,65,CA,R
95076,01112,66,CA,U
95077,01112,66,CA,U
95101,01112,09,CA,U
95102,01112,09,CA,U
95103,01112,09,CA,U
95106,01112,09,CA,U
95108,01112,09,CA,U
95109,01112,09,CA,U
95110,01112,09,CA,U
95111,01112,09,CA,U
95112,01112,09,CA,U
95113,01112,09,CA,U
95114,01112,09,CA,U
95115,01112,09,CA,U
95116,01112,09,CA,U
95117,01112,09,CA,U
95118,01112,09,CA,U
95119,01112,09,CA,U
95120,01112,09,CA,U
95121,01112,09,CA,U
95122,01112,09,CA,U
95123,01112,09,CA,U
95124,01112,09,CA,U
95125,01112,09,CA,U
95126,01112,09,CA,U
95127,01112,09,CA,U
95128,01112,09,CA,U
95129,01112,09,CA,U
95130,01112,09,CA,U
95131,01112,09,CA,U
95132,01112,09,CA,U
95133,01112,09,CA,U
95134,01112,09,CA,U
95135,01112,09,CA,U
95136,01112,09,CA,U
95137,01112,09,CA,U
95138,01112,09,CA,U
95139,01112,09,CA,U
95140,01112,09,CA,U
95141,01112,09,CA,U
95142,01112,09,CA,U
95148,01112,09,CA,U
95150,01112,09,CA,U
95151,01112,09,CA,U
95152,01112,09,CA,U
95153,01112,09,CA,U
95154,01112,09,CA,U
95155,01112,09,CA,U
95156,01112,09,CA,U
95157,01112,09,CA,U
95158,01112,09,CA,U
95159,01112,09,CA,U
95160,01112,09,CA,U
95161,01112,09,CA,U
95164,01112,09,CA,U
95170,01112,09,CA,U
95171,01112,09,CA,U
95172,01112,09,CA,U
95173,01112,09,CA,U
95190,01112,09,CA,U
95191,01112,09,CA,U
95192,01112,09,CA,U
95193,01112,09,CA,U
95194,01112,09,CA,U
95196,01112,09,CA,U
95201,01112,68,CA,U
95202,01112,68,CA,U
95203,01112,68,CA,U
95204,01112,68,CA,U
95205,01112,68,CA,U
95206,01112,68,CA,U
95207,01112,68,CA,U
95208,01112,68,CA,U
95209,01112,68,CA,U
95210,01112,68,CA,U
95211,01112,68,CA,U
95212,01112,68,CA,U
95213,01112,68,CA,U
95214,01112,68,CA,U
95215,01112,68,CA,U
95219,01112,68,CA,U
95220,01112,68,CA,U
95221,01112,75,CA,R
95222,01112,75,CA,R
95223,01112,75,CA,R
95224,01112,75,CA,R
95225,01112,75,CA,R
95226,01112,75,CA,R
95227,01112,68,CA,U
95228,01112,75,CA,R
95229,01112,75,CA,R
95230,01112,68,CA,R
95231,01112,68,CA,U
95232,01112,75,CA,R
95233,01112,75,CA,R
95234,01112,68,CA,R
95236,01112,68,CA,R
95237,01112,68,CA,U
95240,01112,68,CA,U
95241,01112,68,CA,U
95242,01112,68,CA,U
95245,01112,75,CA,R
95246,01112,75,CA,R
95247,01112,75,CA,R
95248,01112,75,CA,R
95249,01112,75,CA,R
95250,01112,75,CA,R
95251,01112,75,CA,R
95252,01112,75,CA,R
95253,01112,68,CA,U
95254,01112,75,CA,R
95255,01112,75,CA,R
95257,01112,75,CA,R
95258,01112,68,CA,U
95267,01112,68,CA,U
95269,01112,68,CA,U
95290,01112,68,CA,U
95296,01112,68,CA,U
95297,01112,68,CA,U
95298,01112,68,CA,U
95301,01112,59,CA,U
95303,01112,59,CA,U
95304,01112,68,CA,U
95305,01112,75,CA,B
95306,01112,75,CA,B
95307,01112,60,CA,U
95309,01112,75,CA,B
95310,01112,75,CA,B
95311,01112,75,CA,B
95312,01112,59,CA,U
95313,01112,60,CA,U
95314,01112,75,CA,B
95315,01112,59,CA,U
95316,01112,60,CA,U
95317,01112,59,CA,U
95318,01112,75,CA,B
95319,01112,60,CA,U
95320,01112,68,CA,R
95321,01112,75,CA,B
95322,01112,59,CA,R
95323,01112,60,CA,U
95324,01112,59,CA,R
95325,01112,75,CA,B
95326,01112,60,CA,U
95327,01112,75,CA,B
95328,01112,60,CA,U
95329,01112,60,CA,U
95330,01112,68,CA,U
95333,01112,59,CA,R
95334,01112,59,CA,U
95335,01112,75,CA,B
95336,01112,68,CA,U
95337,01112,68,CA,U
95338,01112,75,CA,B
95340,01112,59,CA,U
95341,01112,59,CA,U
95342,01112,59,CA,U
95343,01112,59,CA,U
95344,01112,59,CA,U
95345,01112,75,CA,B
95346,01112,75,CA,B
95347,01112,75,CA,B
95348,01112,59,CA,U
95350,01112,60,CA,U
95351,01112,60,CA,U
95352,01112,60,CA,U
95353,01112,60,CA,U
95354,01112,60,CA,U
95355,01112,60,CA,U
95356,01112,60,CA,U
95357,01112,60,CA,U
95358,01112,60,CA,U
95360,01112,60,CA,R
95361,01112,60,CA,U
95363,01112,60,CA,R
95364,01112,75,CA,B
95365,01112,59,CA,U
95366,01112,68,CA,U
95367,01112,60,CA,U
95368,01112,60,CA,U
95369,01112,59,CA,U
95370,01112,75,CA,B
95372,01112,75,CA,B
95373,01112,75,CA,B
95374,01112,59,CA,R
95375,01112,75,CA,B
95376,01112,68,CA,U
95377,01112,68,CA,U
95378,01112,68,CA,U
95379,01112,75,CA,B
95380,01112,60,CA,U
95381,01112,60,CA,U
95382,01112,60,CA,U
95383,01112,75,CA,B
95385,01112,68,CA,R
95386,01112,60,CA,U
95387,01112,60,CA,R
95388,01112,59,CA,U
95389,01112,75,CA,B
95390,01112,60,CA,U
95391,01112,68,CA,U
95397,01112,60,CA,U
95401,01112,67,CA,U
95402,01112,67,CA,U
95403,01112,67,CA,U
95404,01112,67,CA,U
95405,01112,67,CA,U
95406,01112,67,CA,U
95407,01112,67,CA,U
95408,01112,67,CA,U
95409,01112,67,CA,U
95410,01112,75,CA,B
95412,01112,67,CA,U
95415,01112,75,CA,B
95416,01112,67,CA,R
95417,01112,75,CA,B
95418,01112,75,CA,B
95419,01112,67,CA,U
95420,01112,75,CA,B
95421,01112,67,CA,U
95422,01112,75,CA,R
95423,01112,75,CA,R
95424,01112,75,CA,R
95425,01112,67,CA,U
95426,01112,75,CA,R
95427,01112,75,CA,B
95428,01112,75,CA,B
95429,01112,75,CA,B
95430,01112,67,CA,U
95431,01112,67,CA,R
95432,01112,75,CA,B
95433,01112,67,CA,R
95435,01112,75,CA,R
95436,01112,67,CA,U
95437,01112,75,CA,B
95439,01112,67,CA,U
95441,01112,67,CA,U
95442,01112,67,CA,R
95443,01112,75,CA,R
95444,01112,67,CA,U
95445,01112,75,CA,B
95446,01112,67,CA,U
95448,01112,67,CA,U
95449,01112,75,CA,B
95450,01112,67,CA,R
95451,01112,75,CA,R
95452,01112,67,CA,R
95453,01112,75,CA,R
95454,01112,75,CA,B
95456,01112,75,CA,B
95457,01112,75,CA,R
95458,01112,75,CA,R
95459,01112,75,CA,B
95460,01112,75,CA,B
95461,01112,75,CA,R
95462,01112,67,CA,U
95463,01112,75,CA,B
95464,01112,75,CA,R
95465,01112,67,CA,U
95466,01112,75,CA,B
95467,01112,75,CA,R
95468,01112,75,CA,B
95469,01112,75,CA,B
95470,01112,75,CA,B
95471,01112,67,CA,U
95472,01112,67,CA,U
95473,01112,67,CA,U
95476,01112,67,CA,R
95480,01112,67,CA,R
95481,01112,75,CA,B
95482,01112,75,CA,B
95485,01112,75,CA,R
95486,01112,67,CA,U
95487,01112,67,CA,R
95488,01112,75,CA,B
95490,01112,75,CA,B
95492,01112,67,CA,U
95493,01112,75,CA,R
95494,01112,75,CA,B
95497,01112,67,CA,R
95501,01112,75,CA,R
95502,01112,75,CA,R
95503,01112,75,CA,R
95511,01112,75,CA,R
95514,01112,75,CA,R
95518,01112,75,CA,R
95519,01112,75,CA,R
95521,01112,75,CA,R
95524,01112,75,CA,R
95525,01112,75,CA,R
95526,01112,75,CA,R
95527,01112,75,CA,B
95528,01112,75,CA,R
95531,01112,75,CA,B
95532,01112,75,CA,B
95534,01112,75,CA,R
95536,01112,75,CA,R
95537,01112,75,CA,R
95538,01112,75,CA,B
95540,01112,75,CA,R
95542,01112,75,CA,R
95543,01112,75,CA,B
95545,01112,75,CA,R
95546,01112,75,CA,R
95547,01112,75,CA,R
95548,01112,75,CA,B
95549,01112,75,CA,R
95550,01112,75,CA,R
95551,01112,75,CA,R
95552,01112,75,CA,B
95553,01112,75,CA,R
95554,01112,75,CA,R
95555,01112,75,CA,R
95556,01112,75,CA,R
95558,01112,75,CA,R
95559,01112,75,CA,R
95560,01112,75,CA,R
95562,01112,75,CA,R
95563,01112,75,CA,B
95564,01112,75,CA,R
95565,01112,75,CA,R
95567,01112,75,CA,B
95568,01112,75,CA,B
95569,01112,75,CA,R
95570,01112,75,CA,R
95571,01112,75,CA,R
95573,01112,75,CA,R
95585,01112,75,CA,B
95587,01112,75,CA,B
95589,01112,75,CA,R
95595,01112,75,CA,B
95601,01112,75,CA,R
95602,01112,63,CA,R
95603,01112,63,CA,R
95604,01112,63,CA,R
95605,01112,63,CA,U
95606,01112,63,CA,U
95607,01112,63,CA,U
95608,01112,63,CA,U
95609,01112,63,CA,U
95610,01112,63,CA,U
95611,01112,63,CA,U
95612,01112,63,CA,U
95613,01112,63,CA,R
95614,01112,63,CA,U
95615,01112,63,CA,U
95616,01112,63,CA,U
95617,01112,63,CA,U
95618,01112,63,CA,U
95619,01112,63,CA,R
95620,01112,53,CA,R
95621,01112,63,CA,U
95623,01112,63,CA,U
95624,01112,63,CA,U
95625,01112,53,CA,U
95626,01112,63,CA,U
95627,01112,63,CA,U
95628,01112,63,CA,U
95629,01112,75,CA,R
95630,01112,63,CA,U
95631,01112,63,CA,U
95632,01112,63,CA,U
95633,01112,63,CA,U
95634,01112,63,CA,U
95635,01112,63,CA,U
95636,01112,63,CA,U
95637,01112,63,CA,U
95638,01112,63,CA,U
95639,01112,63,CA,U
95640,01112,75,CA,R
95641,01112,63,CA,R
95642,01112,75,CA,R
95644,01112,75,CA,R
95645,01112,63,CA,U
95646,01112,75,CA,B
95648,01112,63,CA,U
95650,01112,63,CA,U
95651,01112,63,CA,U
95652,01112,63,CA,U
95653,01112,63,CA,U
95654,01112,75,CA,R
95655,01112,63,CA,U
95656,01112,63,CA,U
95658,01112,63,CA,U
95659,01112,70,CA,U
95660,01112,63,CA,U
95661,01112,63,CA,U
95662,01112,63,CA,U
95663,01112,63,CA,U
95664,01112,63,CA,U
95665,01112,75,CA,R
95666,01112,75,CA,R
95667,01112,63,CA,R
95668,01112,70,CA,U
95669,01112,75,CA,R
95670,01112,63,CA,U
95671,01112,63,CA,U
95672,01112,63,CA,U
95673,01112,63,CA,U
95674,01112,70,CA,U
95675,01112,75,CA,R
95676,01112,70,CA,U
95677,01112,63,CA,U
95678,01112,63,CA,U
95679,01112,63,CA,U
95680,01112,63,CA,U
95681,01112,63,CA,U
95682,01112,63,CA,U
95683,01112,63,CA,U
95684,01112,63,CA,U
95685,01112,75,CA,R
95686,01112,68,CA,R
95687,01112,53,CA,U
95688,01112,53,CA,U
95689,01112,75,CA,R
95690,01112,63,CA,U
95691,01112,63,CA,U
95692,01112,70,CA,U
95693,01112,63,CA,U
95694,01112,63,CA,R
95695,01112,63,CA,U
95696,01112,53,CA,U
95697,01112,63,CA,U
95698,01112,63,CA,U
95699,01112,75,CA,R
95701,01112,63,CA,U
95703,01112,63,CA,U
95709,01112,63,CA,R
95712,01112,75,CA,R
95713,01112,63,CA,U
95714,01112,63,CA,U
95715,01112,63,CA,U
95717,01112,63,CA,U
95720,01112,63,CA,U
95721,01112,63,CA,U
95722,01112,63,CA,U
95724,01112,75,CA,R
95726,01112,63,CA,R
95728,01112,75,CA,R
95735,01112,63,CA,U
95736,01112,63,CA,U
95741,01112,63,CA,U
95742,01112,63,CA,U
